id_ies,nome,tipo_instituicao,rede,situacao_funcionamento,id_municipio,sigla_uf
345,ESCOLA DE ENGENHARIA KENNEDY,Privada,Privada,Ativa,3106200,MG
346,INSTITUTO SUPERIOR DE CIENCIAS APLICADAS ISCA,Privada,Privada,Ativa,3526902,SP
349,CENTRO UNIVERSITARIO DE BELO HORIZONTE,Privada,Privada,Ativa,3106200,MG
351,FACULDADE DE CIENCIAS MEDICAS DE MINAS GERAIS,Privada,Privada,Ativa,3106200,MG
352,CENTRO UNIVERSITARIO DE JOAO PESSOA,Privada,Privada,Ativa,2507507,PB
353,FACULDADE EVANGELICA DO PARANA,Privada,Privada,Ativa,4106902,PR
355,UNIVERSIDADE TUIUTI DO PARANA,Privada,Privada,Ativa,4106902,PR
359,ESCOLA SUPERIOR DE EDUCACAO FISICA DE MUZAMBINHO,Privada,Privada,Ativa,3144102,MG
360,CENTRO UNIVERSITARIO PAULISTANO,Privada,Privada,Ativa,3550308,SP
361,FACULDADE PAULISTA DE SERVICO SOCIAL DE SAO CAETANO DO SUL,Privada,Privada,Ativa,3548807,SP
362,FACULDADE PAULISTA DE SERVICO SOCIAL,Privada,Privada,Ativa,3550308,SP
363,FACULDADE MOZARTEUM DE SAO PAULO,Privada,Privada,Ativa,3550308,SP
364,FACULDADE DE CIENCIAS CONTABEIS DE PONTE NOVA,Privada,Privada,Ativa,3152105,MG
367,UNIVERSIDADE ESTADUAL DE MONTES CLAROS,Pública,Estadual,Ativa,3143302,MG
368,FACULDADE DE EDUCACAO FISICA DA ASSOCIACAO CRISTA DE MOCOS DE SOROCABA,Privada,Privada,Ativa,3552205,SP
369,FACULDADE AUXILIUM DE FILOSOFIA CIENCIAS E LETRAS DE LINS,Privada,Privada,Ativa,3527108,SP
370,FACULDADE PAULISTA DE ARTES,Privada,Privada,Ativa,3550308,SP
371,FACULDADE DE MUSICA CARLOS GOMES,Privada,Privada,Ativa,3550308,SP
372,FACULDADE DE BIBLIOTECONOMIA E CIENCIA DA INFORMACAO,Privada,Privada,Ativa,3550308,SP
373,ESCOLA DE SOCIOLOGIA E POLITICA DE SAO PAULO,Privada,Privada,Ativa,3550308,SP
374,CENTRO UNIVERSITARIO DAS FACULDADES METROPOLITANAS UNIDAS,Privada,Privada,Ativa,3550308,SP
375,UNIVERSIDADE DE SANTO AMARO,Privada,Privada,Ativa,3550308,SP
376,CENTRO UNIVERSITARIO ANHANGUERA DE SAO PAULO,Privada,Privada,Ativa,3550308,SP
377,FACULDADE DE EDUCACAO PADRE ANCHIETA,Privada,Privada,Ativa,3525904,SP
378,FACULDADE DE DIREITO PADRE ANCHIETA,Privada,Privada,Ativa,3525904,SP
379,FACULDADE DE CIENCIAS E LETRAS PADRE ANCHIETA,Privada,Privada,Ativa,3525904,SP
380,"FACULDADE DE CIENCIAS ECONOMICAS, CONTABEIS E DE ADM DE EMPRESAS PADRE ANCHIETA",Privada,Privada,Ativa,3525904,SP
381,FACULDADE DE PSICOLOGIA PADRE ANCHIETA,Privada,Privada,Ativa,3525904,SP
382,FACULDADE DE TECNOLOGIA PADRE ANCHIETA,Privada,Privada,Ativa,3525904,SP
383,UNIVERSIDADE DA AMAZONIA,Privada,Privada,Ativa,1501402,PA
384,CENTRO UNIVERSITARIO DE ANAPOLIS,Privada,Privada,Ativa,5201108,GO
385,UNIVERSIDADE SALVADOR,Privada,Privada,Ativa,2927408,BA
386,CENTRO UNIVERSITARIO DE GOIAS,Privada,Privada,Ativa,5208707,GO
387,UNIVERSIDADE CATOLICA DOM BOSCO,Privada,Privada,Ativa,5002704,MS
388,FACULDADE DE CIENCIAS CONTABEIS E ATUARIAIS DA ALTA NOROESTE,Privada,Privada,Ativa,3502804,SP
389,FACULDADE DE CIENCIAS ADMINISTRATIVAS E CONTABEIS DE LINS,Privada,Privada,Ativa,3527108,SP
390,FACULDADE DE EDUCACAO FISICA DE LINS,Privada,Privada,Ativa,3527108,SP
391,FACULDADE DE TECNOLOGIA DA ALTA NOROESTE,Privada,Privada,Ativa,3502804,SP
395,FACULDADE DE CIENCIAS CONTABEIS DE LUCELIA,Privada,Privada,Ativa,3527405,SP
396,FACULDADE RUY BARBOSA,Privada,Privada,Ativa,2927408,BA
397,FACULDADE RUY BARBOSA DE TECNOLOGIA EM PROCESSAMENTO DE DADOS,Privada,Privada,Ativa,2927408,BA
398,UNIVERSIDADE TIRADENTES,Privada,Privada,Ativa,2800308,SE
399,ESCOLA DE ENGENHARIA DE AGRIMENSURA,Privada,Privada,Ativa,2927408,BA
400,FACULDADE DE DIREITO DE OLINDA,Privada,Privada,Ativa,2609600,PE
401,CENTRO DE ESTUDOS SUPERIORES BARROS MELO,Privada,Privada,Ativa,2609600,PE
402,CENTRO UNIVERSITARIO DE BRASILIA,Privada,Privada,Ativa,5300108,DF
403,UNIVERSIDADE CATOLICA DE BRASILIA,Privada,Privada,Ativa,5300108,DF
404,FACULDADES INTEGRADAS DA UPIS,Privada,Privada,Ativa,5300108,DF
405,FOCCA FACULDADE DE OLINDA,Privada,Privada,Ativa,2609600,PE
408,ESCOLA SUPERIOR DE RELACOES PUBLICAS,Privada,Privada,Ativa,2611606,PE
409,UNIVERSIDADE DE PERNAMBUCO,Pública,Estadual,Ativa,2611606,PE
410,FACULDADE DE CIENCIAS HUMANAS ESUDA,Privada,Privada,Ativa,2611606,PE
413,"FACULDADE PORTOALEGRENSE DE EDUCACAO, CIENCIAS E LETRAS",Privada,Privada,Ativa,4314902,RS
414,FACULDADE PORTOALEGRENSE DE CIENCIAS CONTABEIS E ADMINISTRATIVAS,Privada,Privada,Ativa,4314902,RS
415,FACULDADE DE CIENCIAS MEDICAS DA SANTA CASA SAO PAULO,Privada,Privada,Ativa,3550308,SP
416,FACULDADE DE SAO PAULO,Privada,Privada,Ativa,3550308,SP
417,UNIVERSIDADE CIDADE DE SAO PAULO,Privada,Privada,Ativa,3550308,SP
420,UNIVERSIDADE DE MARILIA,Privada,Privada,Ativa,3529005,SP
421,FACULDADE ESTADUAL DE CIENCIAS E LETRAS DE CAMPO MOURAO,Pública,Estadual,Ativa,4104303,PR
423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSOES,Privada,Privada,Ativa,4307005,RS
424,FACULDADE DE CIENCIAS CONTABEIS E ADMINISTRATIVAS DE SANTA ROSA,Privada,Privada,Ativa,4317202,RS
425,FACULDADE DE EDUCACAO ARTISTICA DE SANTA ROSA,Privada,Privada,Ativa,4317202,RS
426,CENTRO UNIVERSITARIO FRANCISCANO,Privada,Privada,Ativa,4316907,RS
428,FACULDADE DE CIENCIAS CONTABEIS E DE ADMINISTRACAO DE MARILIA,Privada,Privada,Ativa,3529005,SP
429,FACULDADE DE DIREITO DE MARILIA,Privada,Privada,Ativa,3529005,SP
430,CENTRO UNIVERSITARIO FILADELFIA,Privada,Privada,Ativa,4113700,PR
431,FACULDADE DE MEDICINA DE MARILIA,Pública,Estadual,Ativa,3529005,SP
432,FACULDADE PARANAENSE,Privada,Privada,Ativa,4122404,PR
433,FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE PALMAS,Privada,Privada,Ativa,4117602,PR
434,FACULDADE SANTA MARCELINA,Privada,Privada,Ativa,3550308,SP
435,FACULDADE DE FILOSOFIA CIENCIAS E LETRAS SANTA MARCELINA,Privada,Privada,Ativa,3143906,MG
436,FACULDADE DE CIENCIAS DA SAUDE,Privada,Privada,Ativa,4314902,RS
437,UNIVERSIDADE PARANAENSE,Privada,Privada,Ativa,4128104,PR
438,FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE ITUVERAVA,Privada,Privada,Ativa,3524105,SP
439,FACULDADE DOUTOR FRANCISCO MAEDA,Privada,Privada,Ativa,3524105,SP
440,FACULDADE DE DIREITO DE ITU,Privada,Privada,Ativa,3523909,SP
441,UNIVERSIDADE DO CONTESTADO,Pública,Especial,Ativa,4210100,SC
442,FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE ITARARE,Privada,Privada,Ativa,3523206,SP
443,FACULDADE DE CIENCIAS CONTABEIS E ADMINISTRATIVAS DE ITARARE,Privada,Privada,Ativa,3523206,SP
446,UNIVERSIDADE DE CRUZ ALTA,Privada,Privada,Ativa,4306106,RS
447,FACULDADE CATOLICA DE CIENCIAS ECONOMICAS DA BAHIA,Privada,Privada,Ativa,2927408,BA
448,CENTRO UNIVERSITARIO RITTER DOS REIS,Privada,Privada,Ativa,4314902,RS
449,UNIVERSIDADE LUTERANA DO BRASIL,Privada,Privada,Ativa,4304606,RS
450,CENTRO UNIVERSITARIO LUTERANO DE JIPARANA,Privada,Privada,Ativa,1100122,RO
451,CENTRO UNIVERSITARIO LUTERANO DE SANTAREM,Privada,Privada,Ativa,1506807,PA
452,CENTRO UNIVERSITARIO LUTERANO DE MANAUS,Privada,Privada,Ativa,1302603,AM
453,CENTRO UNIVERSITARIO LUTERANO DE PALMAS,Privada,Privada,Ativa,1721000,TO
454,FACULDADE CAMAQUENSE DE CIENCIAS CONTABEIS E ADMINISTRATIVAS,Privada,Privada,Ativa,4303509,RS
455,FACULDADE DE FORMACAO DE PROFESSORES E ESPECIALISTAS DE EDUCACAO,Privada,Privada,Ativa,4303509,RS
456,CENTRO UNIVERSITARIO SANT´ANNA,Privada,Privada,Ativa,3550308,SP
457,UNIVERSIDADE BANDEIRANTE ANHANGUERA,Privada,Privada,Ativa,3550308,SP
458,UNIVERSIDADE IBIRAPUERA,Privada,Privada,Ativa,3550308,SP
459,FACULDADE RENASCENCA,Privada,Privada,Ativa,3550308,SP
460,FACULDADE DE ARTES PLASTICAS DA FUNDACAO ARMANDO ALVARES PENTEADO,Privada,Privada,Ativa,3550308,SP
461,FACULDADE DE ADMINISTRACAO DA FUNDACAO ARMANDO ALVARES PENTEADO,Privada,Privada,Ativa,3550308,SP
462,FACULDADE DE ENGENHARIA DA FUNDACAO ARMANDO ALVARES PENTEADO,Privada,Privada,Ativa,3550308,SP
463,FACULDADE DE COMUNICACAO E MARKETING DA FUNDACAO ARMANDO ALVARES PENTEADO,Privada,Privada,Ativa,3550308,SP
464,FACULDADE DE ECONOMIA DA FUNDACAO ARMANDO ALVARES PENTEADO,Privada,Privada,Ativa,3550308,SP
465,FACULDADE DE COMPUTACAO E INFORMATICA DA FUNDACAO ARMANDO ALVARES PENTEADO,Privada,Privada,Ativa,3550308,SP
466,UNIVERSIDADE ANHEMBI MORUMBI,Privada,Privada,Ativa,3550308,SP
467,FACULDADE DE CIENCIAS CONTABEIS DE ITAPETININGA,Privada,Privada,Ativa,3522307,SP
468,"FACULDADE DE FILOSOFIA, CIENCIAS E LETRAS DE ITAPETININGA",Privada,Privada,Ativa,3522307,SP
469,ABEU FACULDADES INTEGRADAS,Privada,Privada,Ativa,3300456,RJ
470,FACULDADE DE ODONTOLOGIA DE NOVA FRIBURGO,Privada,Privada,Ativa,3303401,RJ
472,UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSE DE SOUZA HERDY,Privada,Privada,Ativa,3301702,RJ
473,"FACULDADE DE CIENCIAS ECONOMICAS, ADMINISTRATIVAS E DA COMPUTACAO DOM BOSCO",Privada,Privada,Ativa,3304201,RJ
474,FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DOM BOSCO,Privada,Privada,Ativa,3304201,RJ
475,FACULDADE DE MEDICINA DE PETROPOLIS,Privada,Privada,Ativa,3303906,RJ
480,CENTRO UNIVERSITARIO SERRA DOS ORGAOS,Privada,Privada,Ativa,3305802,RJ
481,UNIVERSIDADE GUARULHOS,Privada,Privada,Ativa,3518800,SP
482,UNIVERSIDADE DO EXTREMO SUL CATARINENSE,Privada,Privada,Ativa,4204608,SC
483,CENTRO UNIVERSITARIO METROPOLITANO DE SAO PAULO,Privada,Privada,Ativa,3518800,SP
486,FACULDADE DE FORMACAO DE PROFESSORES DE ARAPIRACA,Pública,Estadual,Ativa,2700300,AL
487,"FACULDADE DE ADMINISTRACAO, CIENCIAS CONTABEIS, JURIDICAS E SOCIAIS DO ESTADO DE ALAGOAS",Pública,Estadual,Ativa,2700300,AL
488,ESCOLA SUPERIOR DE CIENCIAS HUMANAS FISICAS E BIOLOGICAS DO SERTAO,Pública,Estadual,Ativa,2708006,AL
489,CENTRO UNIVERSITARIO DE VOLTA REDONDA,Privada,Privada,Ativa,3306305,RJ
490,CENTRO DE ENSINO SUPERIOR DE VALENCA,Privada,Privada,Ativa,3306107,RJ
491,FACULDADE DE EDUCACAO CIENCIAS E LETRAS DON DOMENICO,Privada,Privada,Ativa,3518701,SP
492,FACULDADE DE ADMINISTRACAO CIENCIAS ECON E CONTABEIS DE GUARATINGUETA,Privada,Privada,Ativa,3518404,SP
493,FACULDADE DE EDUCACAO DE GUARATINGUETA,Privada,Privada,Ativa,3518404,SP
494,UNIVERSIDADE DO SUL DE SANTA CATARINA,Pública,Especial,Ativa,4218707,SC
495,FACULDADE DE CIENCIAS E LETRAS DE BRAGANCA PAULISTA,Pública,Municipal,Ativa,3507605,SP
496,UNIVERSIDADE DE FRANCA,Privada,Privada,Ativa,3516200,SP
498,ESCOLA SUPERIOR DE EDUCACAO FISICA E DESPORTOS DE CATANDUVA,Privada,Privada,Ativa,3511102,SP
499,FACULDADE DE DIREITO E ADMINISTRACAO CATANDUVA,Privada,Privada,Ativa,3511102,SP
500,FACULDADE DE MEDICINA DE CATANDUVA,Privada,Privada,Ativa,3511102,SP
501,ESCOLA SUPERIOR DE CIENCIAS DA SANTA CASA DE MISERICORDIA DE VITORIA,Privada,Privada,Ativa,3205309,ES
502,CENTRO UNIVERSITARIO MONTE SERRAT,Privada,Privada,Ativa,3548500,SP
503,FACULDADE DE DIREITO DE CAMPOS,Privada,Privada,Ativa,3301009,RJ
504,FACULDADE DE ODONTOLOGIA DE CAMPOS,Privada,Privada,Ativa,3301009,RJ
505,FACULDADE DE FILOSOFIA DE CAMPOS,Privada,Privada,Ativa,3301009,RJ
506,FACULDADE DE MEDICINA DE CAMPOS,Privada,Privada,Ativa,3301009,RJ
507,FACULDADE TRIANGULO MINEIRO,Privada,Privada,Ativa,3134202,MG
508,FACULDADE DE CIENCIAS SOCIAIS APLICADAS DO SUL DE MINAS   FACESM,Privada,Privada,Ativa,3132404,MG
509,FACULDADES INTEGRADAS DE CRUZEIRO,Privada,Privada,Ativa,3513405,SP
510,ESCOLA DE ENFERMAGEM WENCESLAU BRAZ,Privada,Privada,Ativa,3132404,MG
511,"FACULDADE DE FILOSOFIA, CIENCIAS E LETRAS DE GUAXUPE",Privada,Privada,Ativa,3128709,MG
512,FACULDADE DE CIENCIAS ADMINISTRATIVAS ECONOMICAS E CONTABEIS DE GUAXUPE,Privada,Privada,Ativa,3128709,MG
513,UNIVERSIDADE VALE DO RIO DOCE,Privada,Privada,Ativa,3127701,MG
514,CENTRO UNIVERSITARIO DE BARRA MANSA,Privada,Privada,Ativa,3300407,RJ
515,CENTRO UNIVERSITARIO ANHANGUERA DE NITEROI,Privada,Privada,Ativa,3303302,RJ
516,CENTRO UNIVERSITARIO MOACYR SREDER BASTOS,Privada,Privada,Ativa,3304557,RJ
517,FACULDADE DE EDUCACAO SAO LUIS,Privada,Privada,Ativa,3524303,SP
518,CENTRO UNIVERSITARIO DO DISTRITO FEDERAL,Privada,Privada,Ativa,5300108,DF
519,UNIVERSIDADE CATOLICA DO SALVADOR,Privada,Privada,Ativa,2927408,BA
521,UNIVERSIDADE DE MOGI DAS CRUZES,Privada,Privada,Ativa,3530607,SP
522,CENTRO UNIVERSITARIO CELSO LISBOA,Privada,Privada,Ativa,3304557,RJ
524,FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE OURO FINO,Privada,Privada,Ativa,3146008,MG
526,UNIVERSIDADE BRAZ CUBAS,Privada,Privada,Ativa,3530607,SP
527,PONTIFICIA UNIVERSIDADE CATOLICA DE GOIAS,Privada,Privada,Ativa,5208707,GO
528,PONTIFICIA UNIVERSIDADE CATOLICA DO RIO DE JANEIRO,Privada,Privada,Ativa,3304557,RJ
530,FACULDADE DE MUSICA DO ESPIRITO SANTO,Pública,Estadual,Ativa,3205309,ES
531,FACULDADE DE FORMACAO DE PROFESSORES DE VITORIA DE SANTO ANTAO,Privada,Privada,Ativa,2616407,PE
532,UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL,Privada,Privada,Ativa,4310207,RS
533,FACULDADES INTEGRADAS DE ITAPETININGA,Privada,Privada,Ativa,3522307,SP
534,ESCOLA BAHIANA DE MEDICINA E SAUDE PUBLICA,Privada,Privada,Ativa,2927408,BA
535,CENTRO UNIVERSITARIO DE MANDAGUARI UNIMAN,Pública,Especial,Ativa,4114203,PR
543,FACULDADE DE CIENCIAS DA FUNDACAO INSTITUTO TECNOLOGICO DE OSASCO,Pública,Municipal,Ativa,3534401,SP
544,FACULDADE DE CIENCIAS HUMANAS DE ITABIRA,Privada,Privada,Ativa,3131703,MG
545,FACULDADE DE CIENCIAS ADMINISTRATIVAS E CONTABEIS DE ITABIRA,Privada,Privada,Ativa,3131703,MG
546,PONTIFICIA UNIVERSIDADE CATOLICA DE SAO PAULO,Privada,Privada,Ativa,3550308,SP
547,UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO,Pública,Estadual,Ativa,3304557,RJ
548,UNIVERSIDADE FEDERAL DO MARANHAO,Pública,Federal,Ativa,2111300,MA
549,UNIVERSIDADE FEDERAL DO ACRE,Pública,Federal,Ativa,1200401,AC
550,UNIVERSIDADE ESTADUAL DA PARAIBA,Pública,Estadual,Ativa,2504009,PB
552,FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE CARATINGA,Privada,Privada,Ativa,3113404,MG
553,FACULDADE DE CIENCIAS ADMINISTRATIVAS DE CARATINGA,Privada,Privada,Ativa,3113404,MG
554,"FACULDADE DE FILOSOFIA, CIENCIAS E LETRAS DE BOA ESPERANCA",Privada,Privada,Ativa,3107109,MG
555,UNIVERSIDADE DE FORTALEZA,Privada,Privada,Ativa,2304400,CE
556,CONSERVATORIO DE MUSICA DE NITEROI,Privada,Privada,Ativa,3303302,RJ
557,ESCOLA DE MUSICA E BELAS ARTES DO PARANA,Pública,Estadual,Ativa,4106902,PR
558,FACULDADE DE ARTES DO PARANA,Pública,Estadual,Ativa,4106902,PR
568,UNIVERSIDADE ESTADUAL DO MARANHAO,Pública,Estadual,Ativa,2111300,MA
569,UNIVERSIDADE FEDERAL DO PARA,Pública,Federal,Ativa,1501402,PA
570,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,Pública,Federal,Ativa,2408102,RN
571,UNIVERSIDADE FEDERAL DO PARANA,Pública,Federal,Ativa,4106902,PR
572,UNIVERSIDADE FEDERAL FLUMINENSE,Pública,Federal,Ativa,3303302,RJ
573,UNIVERSIDADE FEDERAL DO ESPIRITO SANTO,Pública,Federal,Ativa,3205309,ES
574,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,Pública,Federal,Ativa,3305554,RJ
575,UNIVERSIDADE FEDERAL DE MINAS GERAIS,Pública,Federal,Ativa,3106200,MG
576,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,Pública,Federal,Ativa,3136702,MG
577,UNIVERSIDADE FEDERAL DE ALAGOAS,Pública,Federal,Ativa,2704302,AL
578,UNIVERSIDADE FEDERAL DA BAHIA,Pública,Federal,Ativa,2927408,BA
579,UNIVERSIDADE FEDERAL DA PARAIBA,Pública,Federal,Ativa,2507507,PB
580,UNIVERSIDADE FEDERAL DE PERNAMBUCO,Pública,Federal,Ativa,2611606,PE
581,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,Pública,Federal,Ativa,4314902,RS
582,UNIVERSIDADE FEDERAL DE SANTA MARIA,Pública,Federal,Ativa,4316907,RS
583,UNIVERSIDADE FEDERAL DO CEARA,Pública,Federal,Ativa,2304400,CE
584,UNIVERSIDADE FEDERAL DE GOIAS,Pública,Federal,Ativa,5208707,GO
585,UNIVERSIDADE FEDERAL DE SANTA CATARINA,Pública,Federal,Ativa,4205407,SC
586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,Pública,Federal,Ativa,3304557,RJ
587,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,Pública,Federal,Ativa,2611606,PE
588,UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA,Pública,Federal,Ativa,4106902,PR
589,UNIVERSIDADE FEDERAL RURAL DO SEMIARIDO,Pública,Federal,Ativa,2408003,RN
590,UNIVERSIDADE FEDERAL RURAL DA AMAZONIA,Pública,Federal,Ativa,1501402,PA
591,UNIVERSIDADE FEDERAL DE SAO PAULO,Pública,Federal,Ativa,3550308,SP
592,UNIVERSIDADE FEDERAL DE LAVRAS,Pública,Federal,Ativa,3138203,MG
593,CENTRO FEDERAL DE EDUCACAO TECNOLOGICA CELSO SUCKOW DA FONSECA,Pública,Federal,Ativa,3304557,RJ
594,CENTRO FEDERAL DE EDUCACAO TECNOLOGICA DE MINAS GERAIS,Pública,Federal,Ativa,3106200,MG
595,UNIVERSIDADE FEDERAL DE ALFENAS,Pública,Federal,Ativa,3101607,MG
596,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,Pública,Federal,Ativa,3121605,MG
597,UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO,Pública,Federal,Ativa,3170107,MG
598,UNIVERSIDADE FEDERAL DE ITAJUBA UNIFEI,Pública,Federal,Ativa,3132404,MG
599,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DA BAHIA",Pública,Federal,Ativa,2927408,BA
600,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO MARANHAO",Pública,Federal,Ativa,2111300,MA
601,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RIO GRANDE DO SUL",Pública,Federal,Ativa,4302105,RS
602,INSTITUTO TECNOLOGICO DE AERONAUTICA,Pública,Federal,Ativa,3549904,SP
605,UNIVERSIDADE MUNICIPAL DE SAO CAETANO DO SUL,Pública,Municipal,Ativa,3548807,SP
606,FACULDADE DE DIREITO DE CACHOEIRO DO ITAPEMIRIM,Privada,Privada,Ativa,3201209,ES
607,FACULDADE DE CIENCIAS CONTABEIS E ADMINISTRATIVAS DE CACHOEIRO DO ITAPEMIRIM,Privada,Privada,Ativa,3201209,ES
608,"ESCOLA SUPERIOR DE CRUZEIRO """"PREFEITO HAMILTON VIEIRA MENDES""""",Pública,Municipal,Ativa,3513405,SP
609,UNIVERSIDADE ESTADUAL DO OESTE DO PARANA,Pública,Estadual,Ativa,4104808,PR
610,CENTRO UNIVERSITARIO METODISTA BENNETT,Privada,Privada,Ativa,3304557,RJ
614,FACULDADE DE FILOSOFIA SANTA DOROTEIA,Privada,Privada,Ativa,3303401,RJ
615,FACULDADE DE FILOSOFIA CIENCIAS E LETRAS PROFESSORA NAIR FORTES ABU MERHY,Privada,Privada,Ativa,3101508,MG
616,FACULDADE DE FILOSOFIA CIENCIAS E LETRAS DE GUARULHOS,Privada,Privada,Ativa,3518800,SP
617,FACULDADE DE ENFERMAGEM E OBSTETRICIA DE GUARULHOS,Privada,Privada,Ativa,3518800,SP
618,FACULDADE DE FISIOTERAPIA DE GUARULHOS,Privada,Privada,Ativa,3518800,SP
621,CENTRO UNIVERSITARIO CESMAC,Privada,Privada,Ativa,2704302,AL
622,FACULDADES INTEGRADAS SILVA E SOUZA,Privada,Privada,Ativa,3304557,RJ
623,FACULDADES DE FILOSOFIA CIENCIAS E LETRAS DE SANTA CRUZ DO RIO PARDO,Privada,Privada,Inativa,3546405,SP
624,FACULDADE DE FILOSOFIA CIENCIAS E LETRAS CARLOS QUEIROZ,Privada,Privada,Ativa,3546405,SP
625,FACULDADE CENECISTA DE CAPIVARI,Privada,Privada,Ativa,3510401,SP
626,FACULDADE CENECISTA DE OSORIO,Privada,Privada,Ativa,4313508,RS
627,FACULDADE CENECISTA DE VARGINHA,Privada,Privada,Ativa,3170701,MG
629,FACULDADE CENECISTA DE VITORIA FACEV,Privada,Privada,Ativa,3205309,ES
630,FACULDADE CENECISTA DE CIENCIAS ADMINISTRATIVAS DE OSORIO,Privada,Privada,Ativa,4313508,RS
631,CENTRO DE ENSINO SUPERIOR CENECISTA DE FARROUPILHA,Privada,Privada,Ativa,4307906,RS
632,"FACULDADE DE CIENCIAS ECONOMICAS, ADMINISTRATIVAS E CONTABEIS DE SAO SEBASTIAO DO PARAISO",Privada,Privada,Ativa,3164704,MG
633,INSTITUTO MILITAR DE ENGENHARIA,Pública,Federal,Ativa,3304557,RJ
634,UNIVERSIDADE FEDERAL DE PELOTAS,Pública,Federal,Ativa,4314407,RS
636,ESCOLA SUPERIOR DE PROPAGANDA E MARKETING,Privada,Privada,Ativa,3550308,SP
637,FACULDADE DE ENGENHARIA SAO PAULO,Privada,Privada,Ativa,3550308,SP
638,FACULDADE DE DIREITO MILTON CAMPOS,Privada,Privada,Ativa,3144805,MG
639,FACULDADE DE DESENHO INDUSTRIAL DE MAUA,Privada,Privada,Ativa,3529401,SP
640,FACULDADES INTEGRADAS MARIA THEREZA,Privada,Privada,Ativa,3303302,RJ
641,CENTRO UNIVERSITARIO LA SALLE,Privada,Privada,Ativa,4304606,RS
645,CENTRO UNIVERSITARIO DE JARAGUA DO SUL,Privada,Privada,Ativa,4208906,SC
646,FACULDADES ASSOCIADAS DE SAO PAULO,Privada,Privada,Ativa,3550308,SP
647,FACULDADE DE ENFERMAGEM LUIZA DE MARILLAC,Privada,Privada,Ativa,3304557,RJ
648,FACULDADES ASSOCIADAS DE UBERABA FAZU,Privada,Privada,Ativa,3170107,MG
649,CENTRO UNIVERSITARIO DE UNIAO DA VITORIA,Pública,Municipal,Ativa,4128203,PR
650,FACULDADE DE CIENCIAS CONTABEIS E ADMINISTRATIVAS DE AVARE,Privada,Privada,Ativa,3504503,SP
651,FACULDADE DE ADMINISTRACAO DE GOVERNADOR VALADARES,Privada,Privada,Ativa,3127701,MG
652,FACULDADE SANTA CECILIA,Privada,Privada,Ativa,3538006,SP
657,FACULDADE DE FORMACAO DE PROFESSORES DE SERRA TALHADA,Pública,Especial,Ativa,2613909,PE
659,FACULDADE DE CIENCIAS HUMANAS DO SUL PAULISTA,Privada,Privada,Ativa,3522406,SP
660,FACULDADE METODISTA DO SUL PAULISTA,Privada,Privada,Ativa,3522406,SP
661,FACULDADE PIO DECIMO,Privada,Privada,Ativa,2800308,SE
662,FACULDADES INTEGRADAS CORACAO DE JESUS,Privada,Privada,Ativa,3547809,SP
663,UNIVERSIDADE SALGADO DE OLIVEIRA,Privada,Privada,Ativa,3304904,RJ
664,UNIVERSIDADE VILA VELHA,Privada,Privada,Ativa,3205200,ES
665,UNIVERSIDADE DE TAUBATE,Pública,Especial,Ativa,3554102,SP
666,UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA,Pública,Estadual,Ativa,2910800,BA
667,FACULDADES INTEGRADAS DE JACAREPAGUA,Privada,Privada,Ativa,3304557,RJ
668,CENTRO UNIVERSITARIO DE ENSINO SUPERIOR DO AMAZONAS,Privada,Privada,Ativa,1302603,AM
669,UNIVERSIDADE NILTON LINS,Privada,Privada,Ativa,1302603,AM
670,UNIVERSIDADE SAO FRANCISCO,Privada,Privada,Ativa,3507605,SP
671,UNIVERSIDADE ANHANGUERA UNIDERP,Privada,Privada,Ativa,5002704,MS
672,FACULDADE DE ENGENHARIA DE SOROCABA,Privada,Privada,Ativa,3552205,SP
673,CENTRO UNIVERSITARIO DA GRANDE DOURADOS,Privada,Privada,Ativa,5003702,MS
674,CENTRO DE ENSINO SUPERIOR DO VALE SAO FRANCISCO,Pública,Municipal,Ativa,2601607,PE
